z,reference_u0,reference_u1
1.913606917154614617e+00,1.048707688280372308e+00,2.453735916103785275e-01
1.913732580860758148e+00,1.048779654266287498e+00,2.454324928291043151e-01
1.913858244566901678e+00,1.048851612845233428e+00,2.454913960751166913e-01
1.913983908273045431e+00,1.048923564018160892e+00,2.455503013475813512e-01
1.914109571979188962e+00,1.048995507786019799e+00,2.456092086456643231e-01
1.914235235685332492e+00,1.049067444149759831e+00,2.456681179685318295e-01
1.914360899391476245e+00,1.049139373110330675e+00,2.457270293153504537e-01
1.914486563097619776e+00,1.049211294668680905e+00,2.457859426852871121e-01
1.914612226803763306e+00,1.049283208825758429e+00,2.458448580775091930e-01
1.914737890509906837e+00,1.049355115582510933e+00,2.459037754911841678e-01
1.914863554216050590e+00,1.049427014939885661e+00,2.459626949254800077e-01
1.914989217922194120e+00,1.049498906898829409e+00,2.460216163795649058e-01
1.915114881628337651e+00,1.049570791460288088e+00,2.460805398526074161e-01
1.915240545334481403e+00,1.049642668625207387e+00,2.461394653437761482e-01
1.915366209040624934e+00,1.049714538394533658e+00,2.461983928522402110e-01
1.915491872746768465e+00,1.049786400769210593e+00,2.462573223771692410e-01
1.915617536452911995e+00,1.049858255750182323e+00,2.463162539177328747e-01
1.915743200159055748e+00,1.049930103338393428e+00,2.463751874731012204e-01
1.915868863865199279e+00,1.050001943534786486e+00,2.464341230424445806e-01
1.915994527571342809e+00,1.050073776340305187e+00,2.464930606249336187e-01
1.916120191277486340e+00,1.050145601755891001e+00,2.465520002197394422e-01
1.916245854983630093e+00,1.050217419782486505e+00,2.466109418260331865e-01
1.916371518689773623e+00,1.050289230421032727e+00,2.466698854429866805e-01
1.916497182395917154e+00,1.050361033672470246e+00,2.467288310697717812e-01
1.916622846102060906e+00,1.050432829537739865e+00,2.467877787055606231e-01
1.916748509808204437e+00,1.050504618017781278e+00,2.468467283495257014e-01
1.916874173514347968e+00,1.050576399113534176e+00,2.469056800008399000e-01
1.916999837220491498e+00,1.050648172825937365e+00,2.469646336586765190e-01
1.917125500926635251e+00,1.050719939155929428e+00,2.470235893222088863e-01
1.917251164632778782e+00,1.050791698104447836e+00,2.470825469906109406e-01
1.917376828338922312e+00,1.050863449672430949e+00,2.471415066630566204e-01
1.917502492045065843e+00,1.050935193860815131e+00,2.472004683387203361e-01
1.917628155751209595e+00,1.051006930670536743e+00,2.472594320167769699e-01
1.917753819457353126e+00,1.051078660102532591e+00,2.473183976964013209e-01
1.917879483163496657e+00,1.051150382157737928e+00,2.473773653767687153e-01
1.918005146869640409e+00,1.051222096837087339e+00,2.474363350570550346e-01
1.918130810575783940e+00,1.051293804141515853e+00,2.474953067364358827e-01
1.918256474281927471e+00,1.051365504071957391e+00,2.475542804140876130e-01
1.918382137988071001e+00,1.051437196629346538e+00,2.476132560891868006e-01
1.918507801694214754e+00,1.051508881814615215e+00,2.476722337609105207e-01
1.918633465400358284e+00,1.051580559628696454e+00,2.477312134284357370e-01
1.918759129106501815e+00,1.051652230072523286e+00,2.477901950909398854e-01
1.918884792812645346e+00,1.051723893147026301e+00,2.478491787476009289e-01
1.919010456518789098e+00,1.051795548853138085e+00,2.479081643975967753e-01
1.919136120224932629e+00,1.051867197191787895e+00,2.479671520401060258e-01
1.919261783931076160e+00,1.051938838163906542e+00,2.480261416743073932e-01
1.919387447637219912e+00,1.052010471770423949e+00,2.480851332993798397e-01
1.919513111343363443e+00,1.052082098012270261e+00,2.481441269145026329e-01
1.919638775049506974e+00,1.052153716890372959e+00,2.482031225188555124e-01
1.919764438755650504e+00,1.052225328405661520e+00,2.482621201116182175e-01
1.919890102461794257e+00,1.052296932559063425e+00,2.483211196919712094e-01
1.920015766167937787e+00,1.052368529351505932e+00,2.483801212590950602e-01
1.920141429874081318e+00,1.052440118783915857e+00,2.484391248121705087e-01
1.920267093580225071e+00,1.052511700857220456e+00,2.484981303503785710e-01
1.920392757286368601e+00,1.052583275572345434e+00,2.485571378729009573e-01
1.920518420992512132e+00,1.052654842930215828e+00,2.486161473789194609e-01
1.920644084698655663e+00,1.052726402931757121e+00,2.486751588676160696e-01
1.920769748404799415e+00,1.052797955577893907e+00,2.487341723381732150e-01
1.920895412110942946e+00,1.052869500869550556e+00,2.487931877897734956e-01
1.921021075817086476e+00,1.052941038807649665e+00,2.488522052216000924e-01
1.921146739523230007e+00,1.053012569393115383e+00,2.489112246328361311e-01
1.921272403229373760e+00,1.053084092626870305e+00,2.489702460226652370e-01
1.921398066935517290e+00,1.053155608509836583e+00,2.490292693902713406e-01
1.921523730641660821e+00,1.053227117042935701e+00,2.490882947348387888e-01
1.921649394347804574e+00,1.053298618227089589e+00,2.491473220555519008e-01
1.921775058053948104e+00,1.053370112063218178e+00,2.492063513515956341e-01
1.921900721760091635e+00,1.053441598552242509e+00,2.492653826221550573e-01
1.922026385466235165e+00,1.053513077695082290e+00,2.493244158664157106e-01
1.922152049172378918e+00,1.053584549492656341e+00,2.493834510835634954e-01
1.922277712878522449e+00,1.053656013945883707e+00,2.494424882727842019e-01
1.922403376584665979e+00,1.053727471055682985e+00,2.495015274332641753e-01
1.922529040290809510e+00,1.053798920822972773e+00,2.495605685641900662e-01
1.922654703996953263e+00,1.053870363248669451e+00,2.496196116647490248e-01
1.922780367703096793e+00,1.053941798333690949e+00,2.496786567341280072e-01
1.922906031409240324e+00,1.054013226078953869e+00,2.497377037715148018e-01
1.923031695115384077e+00,1.054084646485373700e+00,2.497967527760971973e-01
1.923157358821527607e+00,1.054156059553866154e+00,2.498558037470634263e-01
1.923283022527671138e+00,1.054227465285346721e+00,2.499148566836018326e-01
1.923408686233814668e+00,1.054298863680730225e+00,2.499739115849011761e-01
1.923534349939958421e+00,1.054370254740930379e+00,2.500329684501507721e-01
1.923660013646101952e+00,1.054441638466860898e+00,2.500920272785399634e-01
1.923785677352245482e+00,1.054513014859435494e+00,2.501510880692581762e-01
1.923911341058389013e+00,1.054584383919566992e+00,2.502101508214956693e-01
1.924037004764532766e+00,1.054655745648167553e+00,2.502692155344424241e-01
1.924162668470676296e+00,1.054727100046149557e+00,2.503282822072892544e-01
1.924288332176819827e+00,1.054798447114423832e+00,2.503873508392269187e-01
1.924413995882963579e+00,1.054869786853901648e+00,2.504464214294467306e-01
1.924539659589107110e+00,1.054941119265493166e+00,2.505054939771402256e-01
1.924665323295250641e+00,1.055012444350108769e+00,2.505645684814992169e-01
1.924790987001394171e+00,1.055083762108657286e+00,2.506236449417157397e-01
1.924916650707537924e+00,1.055155072542048211e+00,2.506827233569821067e-01
1.925042314413681455e+00,1.055226375651190818e+00,2.507418037264910193e-01
1.925167978119824985e+00,1.055297671436992601e+00,2.508008860494356784e-01
1.925293641825968738e+00,1.055368959900361503e+00,2.508599703250091184e-01
1.925419305532112269e+00,1.055440241042204796e+00,2.509190565524049843e-01
1.925544969238255799e+00,1.055511514863428868e+00,2.509781447308173097e-01
1.925670632944399330e+00,1.055582781364940326e+00,2.510372348594401837e-01
1.925796296650543082e+00,1.055654040547645334e+00,2.510963269374680285e-01
1.925921960356686613e+00,1.055725292412448946e+00,2.511554209640957103e-01
1.926047624062830144e+00,1.055796536960256216e+00,2.512145169385184285e-01
1.926173287768973674e+00,1.055867774191971087e+00,2.512736148599317709e-01
1.926298951475117427e+00,1.055939004108498169e+00,2.513327147275310480e-01
1.926424615181260958e+00,1.056010226710740962e+00,2.513918165405123473e-01
1.926550278887404488e+00,1.056081441999602522e+00,2.514509202980719782e-01
1.926675942593548241e+00,1.056152649975985236e+00,2.515100259994066945e-01
1.926801606299691771e+00,1.056223850640791717e+00,2.515691336437131942e-01
1.926927270005835302e+00,1.056295043994923466e+00,2.516282432301887861e-01
1.927052933711978833e+00,1.056366230039280873e+00,2.516873547580311121e-01
1.927178597418122585e+00,1.056437408774765663e+00,2.517464682264375919e-01
1.927304261124266116e+00,1.056508580202277781e+00,2.518055836346065335e-01
1.927429924830409647e+00,1.056579744322717618e+00,2.518647009817362448e-01
1.927555588536553177e+00,1.056650901136984455e+00,2.519238202670254778e-01
1.927681252242696930e+00,1.056722050645976241e+00,2.519829414896734288e-01
1.927806915948840460e+00,1.056793192850592256e+00,2.520420646488791827e-01
1.927932579654983991e+00,1.056864327751730670e+00,2.521011897438423799e-01
1.928058243361127744e+00,1.056935455350288766e+00,2.521603167737627715e-01
1.928183907067271274e+00,1.057006575647163826e+00,2.522194457378405530e-01
1.928309570773414805e+00,1.057077688643252023e+00,2.522785766352763082e-01
1.928435234479558336e+00,1.057148794339450193e+00,2.523377094652706765e-01
1.928560898185702088e+00,1.057219892736653843e+00,2.523968442270248524e-01
1.928686561891845619e+00,1.057290983835758036e+00,2.524559809197400861e-01
1.928812225597989150e+00,1.057362067637657832e+00,2.525151195426180717e-01
1.928937889304132680e+00,1.057433144143248072e+00,2.525742600948606698e-01
1.929063553010276433e+00,1.057504213353421818e+00,2.526334025756704071e-01
1.929189216716419963e+00,1.057575275269073245e+00,2.526925469842496441e-01
1.929314880422563494e+00,1.057646329891094972e+00,2.527516933198011850e-01
1.929440544128707247e+00,1.057717377220379396e+00,2.528108415815285004e-01
1.929566207834850777e+00,1.057788417257819136e+00,2.528699917686347276e-01
1.929691871540994308e+00,1.057859450004304813e+00,2.529291438803236147e-01
1.929817535247137839e+00,1.057930475460729047e+00,2.529882979157990763e-01
1.929943198953281591e+00,1.058001493627981349e+00,2.530474538742656931e-01
1.930068862659425122e+00,1.058072504506953226e+00,2.531066117549279348e-01
1.930194526365568652e+00,1.058143508098533747e+00,2.531657715569908262e-01
1.930320190071712405e+00,1.058214504403612199e+00,2.532249332796595032e-01
1.930445853777855936e+00,1.058285493423078094e+00,2.532840969221394345e-01
1.930571517483999466e+00,1.058356475157819832e+00,2.533432624836364777e-01
1.930697181190142997e+00,1.058427449608724480e+00,2.534024299633568234e-01
1.930822844896286750e+00,1.058498416776680218e+00,2.534615993605068285e-01
1.930948508602430280e+00,1.058569376662574113e+00,2.535207706742931832e-01
1.931074172308573811e+00,1.058640329267293012e+00,2.535799439039229108e-01
1.931199836014717341e+00,1.058711274591723095e+00,2.536391190486032010e-01
1.931325499720861094e+00,1.058782212636749875e+00,2.536982961075416321e-01
1.931451163427004625e+00,1.058853143403259534e+00,2.537574750799459489e-01
1.931576827133148155e+00,1.058924066892136029e+00,2.538166559650245624e-01
1.931702490839291908e+00,1.058994983104263987e+00,2.538758387619857726e-01
1.931828154545435439e+00,1.059065892040527368e+00,2.539350234700383235e-01
1.931953818251578969e+00,1.059136793701810131e+00,2.539942100883911813e-01
1.932079481957722500e+00,1.059207688088994681e+00,2.540533986162539781e-01
1.932205145663866253e+00,1.059278575202963646e+00,2.541125890528361797e-01
1.932330809370009783e+00,1.059349455044599431e+00,2.541717813973476958e-01
1.932456473076153314e+00,1.059420327614784441e+00,2.542309756489986583e-01
1.932582136782296844e+00,1.059491192914399305e+00,2.542901718069997541e-01
1.932707800488440597e+00,1.059562050944324652e+00,2.543493698705616146e-01
1.932833464194584128e+00,1.059632901705441332e+00,2.544085698388953709e-01
1.932959127900727658e+00,1.059703745198629310e+00,2.544677717112123760e-01
1.933084791606871411e+00,1.059774581424767437e+00,2.545269754867244272e-01
1.933210455313014942e+00,1.059845410384735676e+00,2.545861811646433770e-01
1.933336119019158472e+00,1.059916232079412213e+00,2.546453887441814667e-01
1.933461782725302003e+00,1.059987046509674791e+00,2.547045982245514373e-01
1.933587446431445755e+00,1.060057853676402040e+00,2.547638096049658074e-01
1.933713110137589286e+00,1.060128653580470592e+00,2.548230228846380396e-01
1.933838773843732817e+00,1.060199446222757746e+00,2.548822380627812634e-01
1.933964437549876569e+00,1.060270231604138802e+00,2.549414551386096628e-01
1.934090101256020100e+00,1.060341009725490835e+00,2.550006741113367559e-01
1.934215764962163631e+00,1.060411780587688924e+00,2.550598949801770043e-01
1.934341428668307161e+00,1.060482544191608145e+00,2.551191177443450919e-01
1.934467092374450914e+00,1.060553300538123134e+00,2.551783424030559799e-01
1.934592756080594445e+00,1.060624049628108079e+00,2.552375689555247407e-01
1.934718419786737975e+00,1.060694791462436282e+00,2.552967974009667240e-01
1.934844083492881506e+00,1.060765526041981932e+00,2.553560277385977240e-01
1.934969747199025258e+00,1.060836253367617221e+00,2.554152599676337010e-01
1.935095410905168789e+00,1.060906973440214562e+00,2.554744940872912262e-01
1.935221074611312320e+00,1.060977686260645925e+00,2.555337300967869818e-01
1.935346738317456072e+00,1.061048391829782833e+00,2.555929679953377609e-01
1.935472402023599603e+00,1.061119090148496369e+00,2.556522077821609118e-01
1.935598065729743134e+00,1.061189781217656503e+00,2.557114494564737273e-01
1.935723729435886664e+00,1.061260465038134537e+00,2.557706930174939997e-01
1.935849393142030417e+00,1.061331141610800000e+00,2.558299384644398544e-01
1.935975056848173947e+00,1.061401810936521528e+00,2.558891857965296945e-01
1.936100720554317478e+00,1.061472473016168649e+00,2.559484350129819785e-01
1.936226384260461009e+00,1.061543127850609558e+00,2.560076861130159420e-01
1.936352047966604761e+00,1.061613775440712004e+00,2.560669390958506542e-01
1.936477711672748292e+00,1.061684415787343960e+00,2.561261939607054616e-01
1.936603375378891823e+00,1.061755048891372288e+00,2.561854507068006548e-01
1.936729039085035575e+00,1.061825674753663851e+00,2.562447093333559134e-01
1.936854702791179106e+00,1.061896293375084843e+00,2.563039698395916388e-01
1.936980366497322636e+00,1.061966904756501240e+00,2.563632322247285655e-01
1.937106030203466167e+00,1.062037508898777904e+00,2.564224964879878721e-01
1.937231693909609920e+00,1.062108105802779701e+00,2.564817626285906815e-01
1.937357357615753450e+00,1.062178695469371714e+00,2.565410306457583944e-01
1.937483021321896981e+00,1.062249277899417699e+00,2.566003005387130775e-01
1.937608685028040512e+00,1.062319853093781408e+00,2.566595723066765200e-01
1.937734348734184264e+00,1.062390421053325928e+00,2.567188459488713437e-01
1.937860012440327795e+00,1.062460981778913904e+00,2.567781214645202814e-01
1.937985676146471326e+00,1.062531535271407312e+00,2.568373988528463991e-01
1.938111339852615078e+00,1.062602081531668796e+00,2.568966781130727073e-01
1.938237003558758609e+00,1.062672620560559444e+00,2.569559592444227714e-01
1.938362667264902139e+00,1.062743152358940124e+00,2.570152422461204900e-01
1.938488330971045670e+00,1.062813676927671480e+00,2.570745271173900948e-01
1.938613994677189423e+00,1.062884194267613491e+00,2.571338138574560395e-01
1.938739658383332953e+00,1.062954704379626136e+00,2.571931024655427778e-01
1.938865322089476484e+00,1.063025207264568062e+00,2.572523929408754850e-01
1.938990985795620237e+00,1.063095702923299024e+00,2.573116852826793366e-01
1.939116649501763767e+00,1.063166191356676782e+00,2.573709794901798964e-01
1.939242313207907298e+00,1.063236672565559537e+00,2.574302755626031169e-01
1.939367976914050828e+00,1.063307146550805049e+00,2.574895734991749507e-01
1.939493640620194581e+00,1.063377613313269743e+00,2.575488732991219054e-01
1.939619304326338112e+00,1.063448072853810933e+00,2.576081749616707661e-01
1.939744968032481642e+00,1.063518525173284379e+00,2.576674784860483181e-01
1.939870631738625173e+00,1.063588970272546064e+00,2.577267838714820125e-01
1.939996295444768926e+00,1.063659408152451524e+00,2.577860911171993563e-01
1.940121959150912456e+00,1.063729838813855189e+00,2.578454002224283559e-01
1.940247622857055987e+00,1.063800262257611928e+00,2.579047111863969621e-01
1.940373286563199740e+00,1.063870678484575505e+00,2.579640240083336811e-01
1.940498950269343270e+00,1.063941087495599680e+00,2.580233386874671297e-01
1.940624613975486801e+00,1.064011489291537993e+00,2.580826552230262028e-01
1.940750277681630331e+00,1.064081883873243539e+00,2.581419736142401833e-01
1.940875941387774084e+00,1.064152271241567860e+00,2.582012938603387986e-01
1.941001605093917615e+00,1.064222651397363384e+00,2.582606159605516649e-01
1.941127268800061145e+00,1.064293024341481431e+00,2.583199399141090646e-01
1.941252932506204676e+00,1.064363390074773097e+00,2.583792657202412801e-01
1.941378596212348429e+00,1.064433748598089036e+00,2.584385933781789824e-01
1.941504259918491959e+00,1.064504099912279456e+00,2.584979228871532309e-01
1.941629923624635490e+00,1.064574444018193677e+00,2.585572542463954182e-01
1.941755587330779242e+00,1.064644780916681910e+00,2.586165874551368815e-01
1.941881251036922773e+00,1.064715110608592585e+00,2.586759225126094575e-01
1.942006914743066304e+00,1.064785433094774136e+00,2.587352594180453158e-01
1.942132578449209834e+00,1.064855748376074995e+00,2.587945981706766263e-01
1.942258242155353587e+00,1.064926056453342706e+00,2.588539387697364469e-01
1.942383905861497118e+00,1.064996357327424370e+00,2.589132812144575579e-01
1.942509569567640648e+00,1.065066650999166642e+00,2.589726255040731839e-01
1.942635233273784179e+00,1.065136937469416178e+00,2.590319716378167714e-01
1.942760896979927931e+00,1.065207216739018525e+00,2.590913196149222109e-01
1.942886560686071462e+00,1.065277488808819450e+00,2.591506694346236150e-01
1.943012224392214993e+00,1.065347753679664500e+00,2.592100210961552076e-01
1.943137888098358745e+00,1.065418011352397221e+00,2.592693745987518783e-01
1.943263551804502276e+00,1.065488261827862715e+00,2.593287299416484060e-01
1.943389215510645807e+00,1.065558505106904086e+00,2.593880871240799024e-01
1.943514879216789337e+00,1.065628741190365769e+00,2.594474461452820346e-01
1.943640542922933090e+00,1.065698970079090202e+00,2.595068070044904696e-01
1.943766206629076621e+00,1.065769191773919822e+00,2.595661697009412627e-01
1.943891870335220151e+00,1.065839406275697288e+00,2.596255342338706362e-01
1.944017534041363904e+00,1.065909613585263260e+00,2.596849006025154782e-01
1.944143197747507434e+00,1.065979813703459955e+00,2.597442688061125660e-01
1.944268861453650965e+00,1.066050006631127811e+00,2.598036388438990651e-01
1.944394525159794496e+00,1.066120192369107267e+00,2.598630107151125856e-01
1.944520188865938248e+00,1.066190370918238761e+00,2.599223844189905708e-01
1.944645852572081779e+00,1.066260542279360957e+00,2.599817599547714631e-01
1.944771516278225310e+00,1.066330706453314070e+00,2.600411373216932054e-01
1.944897179984368840e+00,1.066400863440936320e+00,2.601005165189944068e-01
1.945022843690512593e+00,1.066471013243065480e+00,2.601598975459141760e-01
1.945148507396656123e+00,1.066541155860540657e+00,2.602192804016914551e-01
1.945274171102799654e+00,1.066611291294198738e+00,2.602786650855657413e-01
1.945399834808943407e+00,1.066681419544876164e+00,2.603380515967767539e-01
1.945525498515086937e+00,1.066751540613410265e+00,2.603974399345644897e-01
1.945651162221230468e+00,1.066821654500637484e+00,2.604568300981691120e-01
1.945776825927373999e+00,1.066891761207393374e+00,2.605162220868312284e-01
1.945902489633517751e+00,1.066961860734513268e+00,2.605756158997916683e-01
1.946028153339661282e+00,1.067031953082831830e+00,2.606350115362914277e-01
1.946153817045804812e+00,1.067102038253183727e+00,2.606944089955721688e-01
1.946279480751948343e+00,1.067172116246403624e+00,2.607538082768753318e-01
1.946405144458092096e+00,1.067242187063324632e+00,2.608132093794428563e-01
1.946530808164235626e+00,1.067312250704780086e+00,2.608726123025170152e-01
1.946656471870379157e+00,1.067382307171603539e+00,2.609320170453401366e-01
1.946782135576522910e+00,1.067452356464626773e+00,2.609914236071552707e-01
1.946907799282666440e+00,1.067522398584681786e+00,2.610508319872053562e-01
1.947033462988809971e+00,1.067592433532600582e+00,2.611102421847337762e-01
1.947159126694953502e+00,1.067662461309213828e+00,2.611696541989840248e-01
1.947284790401097254e+00,1.067732481915353082e+00,2.612290680291999845e-01
1.947410454107240785e+00,1.067802495351848346e+00,2.612884836746258155e-01
1.947536117813384315e+00,1.067872501619529180e+00,2.613479011345061775e-01
1.947661781519527846e+00,1.067942500719225585e+00,2.614073204080855639e-01
1.947787445225671599e+00,1.068012492651767120e+00,2.614667414946089674e-01
1.947913108931815129e+00,1.068082477417982012e+00,2.615261643933218250e-01
1.948038772637958660e+00,1.068152455018697822e+00,2.615855891034696290e-01
1.948164436344102413e+00,1.068222425454743441e+00,2.616450156242982605e-01
1.948290100050245943e+00,1.068292388726945763e+00,2.617044439550538781e-01
1.948415763756389474e+00,1.068362344836132349e+00,2.617638740949825849e-01
1.948541427462533004e+00,1.068432293783129206e+00,2.618233060433313719e-01
1.948667091168676757e+00,1.068502235568763226e+00,2.618827397993470085e-01
1.948792754874820288e+00,1.068572170193859527e+00,2.619421753622767080e-01
1.948918418580963818e+00,1.068642097659243895e+00,2.620016127313679610e-01
1.949044082287107571e+00,1.068712017965741667e+00,2.620610519058685361e-01
1.949169745993251102e+00,1.068781931114177297e+00,2.621204928850263682e-01
1.949295409699394632e+00,1.068851837105374569e+00,2.621799356680899473e-01
1.949421073405538163e+00,1.068921735940157713e+00,2.622393802543077634e-01
1.949546737111681916e+00,1.068991627619349183e+00,2.622988266429288062e-01
1.949672400817825446e+00,1.069061512143772985e+00,2.623582748332021208e-01
1.949798064523968977e+00,1.069131389514250463e+00,2.624177248243772520e-01
1.949923728230112507e+00,1.069201259731604958e+00,2.624771766157037445e-01
1.950049391936256260e+00,1.069271122796657369e+00,2.625366302064317536e-01
1.950175055642399791e+00,1.069340978710228818e+00,2.625960855958114348e-01
1.950300719348543321e+00,1.069410827473140868e+00,2.626555427830933320e-01
1.950426383054687074e+00,1.069480669086213309e+00,2.627150017675282667e-01
1.950552046760830605e+00,1.069550503550266374e+00,2.627744625483672825e-01
1.950677710466974135e+00,1.069620330866120295e+00,2.628339251248615893e-01
1.950803374173117666e+00,1.069690151034593750e+00,2.628933894962629525e-01
1.950929037879261418e+00,1.069759964056505863e+00,2.629528556618231927e-01
1.951054701585404949e+00,1.069829769932674424e+00,2.630123236207945747e-01
1.951180365291548480e+00,1.069899568663918332e+00,2.630717933724295299e-01
1.951306028997692010e+00,1.069969360251054491e+00,2.631312649159808226e-01
1.951431692703835763e+00,1.070039144694900246e+00,2.631907382507014947e-01
1.951557356409979294e+00,1.070108921996272500e+00,2.632502133758446439e-01
1.951683020116122824e+00,1.070178692155987488e+00,2.633096902906638670e-01
1.951808683822266577e+00,1.070248455174861446e+00,2.633691689944129277e-01
1.951934347528410107e+00,1.070318211053709945e+00,2.634286494863459227e-01
1.952060011234553638e+00,1.070387959793347665e+00,2.634881317657172817e-01
1.952185674940697169e+00,1.070457701394589956e+00,2.635476158317816564e-01
1.952311338646840921e+00,1.070527435858250609e+00,2.636071016837939762e-01
1.952437002352984452e+00,1.070597163185143419e+00,2.636665893210093370e-01
1.952562666059127983e+00,1.070666883376082845e+00,2.637260787426832787e-01
1.952688329765271735e+00,1.070736596431881127e+00,2.637855699480714522e-01
1.952813993471415266e+00,1.070806302353351391e+00,2.638450629364297306e-01
1.952939657177558797e+00,1.070876001141305878e+00,2.639045577070145421e-01
1.953065320883702327e+00,1.070945692796556159e+00,2.639640542590826477e-01
1.953190984589846080e+00,1.071015377319913586e+00,2.640235525918906423e-01
1.953316648295989610e+00,1.071085054712190843e+00,2.640830527046953979e-01
1.953442312002133141e+00,1.071154724974197281e+00,2.641425545967546196e-01
1.953567975708276672e+00,1.071224388106743364e+00,2.642020582673258455e-01
1.953693639414420424e+00,1.071294044110638444e+00,2.642615637156671138e-01
1.953819303120563955e+00,1.071363692986692762e+00,2.643210709410364623e-01
1.953944966826707486e+00,1.071433334735715448e+00,2.643805799426922620e-01
1.954070630532851238e+00,1.071502969358514967e+00,2.644400907198933837e-01
1.954196294238994769e+00,1.071572596855899784e+00,2.644996032718986423e-01
1.954321957945138299e+00,1.071642217228677030e+00,2.645591175979674081e-01
1.954447621651281830e+00,1.071711830477654726e+00,2.646186336973592179e-01
1.954573285357425583e+00,1.071781436603640003e+00,2.646781515693338305e-01
1.954698949063569113e+00,1.071851035607439773e+00,2.647376712131512266e-01
1.954824612769712644e+00,1.071920627489860056e+00,2.647971926280720534e-01
1.954950276475856175e+00,1.071990212251706431e+00,2.648567158133567911e-01
1.955075940181999927e+00,1.072059789893784254e+00,2.649162407682663090e-01
1.955201603888143458e+00,1.072129360416898436e+00,2.649757674920618644e-01
1.955327267594286988e+00,1.072198923821854777e+00,2.650352959840046596e-01
1.955452931300430741e+00,1.072268480109456856e+00,2.650948262433565628e-01
1.955578595006574272e+00,1.072338029280508032e+00,2.651543582693794421e-01
1.955704258712717802e+00,1.072407571335813214e+00,2.652138920613354989e-01
1.955829922418861333e+00,1.072477106276173542e+00,2.652734276184874340e-01
1.955955586125005086e+00,1.072546634102393703e+00,2.653329649400978929e-01
1.956081249831148616e+00,1.072616154815273726e+00,2.653925040254301870e-01
1.956206913537292147e+00,1.072685668415616966e+00,2.654520448737473504e-01
1.956332577243435678e+00,1.072755174904224562e+00,2.655115874843130275e-01
1.956458240949579430e+00,1.072824674281897650e+00,2.655711318563910295e-01
1.956583904655722961e+00,1.072894166549436479e+00,2.656306779892456116e-01
1.956709568361866491e+00,1.072963651707641519e+00,2.656902258821412510e-01
1.956835232068010244e+00,1.073033129757313020e+00,2.657497755343423695e-01
1.956960895774153775e+00,1.073102600699250342e+00,2.658093269451140550e-01
1.957086559480297305e+00,1.073172064534252179e+00,2.658688801137212288e-01
1.957212223186440836e+00,1.073241521263117670e+00,2.659284350394297003e-01
1.957337886892584589e+00,1.073310970886645288e+00,2.659879917215048906e-01
1.957463550598728119e+00,1.073380413405631950e+00,2.660475501592132197e-01
1.957589214304871650e+00,1.073449848820876573e+00,2.661071103518206638e-01
1.957714878011015402e+00,1.073519277133174965e+00,2.661666722985940314e-01
1.957840541717158933e+00,1.073588698343323822e+00,2.662262359987998539e-01
1.957966205423302464e+00,1.073658112452120728e+00,2.662858014517051619e-01
1.958091869129445994e+00,1.073727519460360380e+00,2.663453686565776524e-01
1.958217532835589747e+00,1.073796919368838809e+00,2.664049376126846336e-01
1.958343196541733278e+00,1.073866312178350713e+00,2.664645083192940800e-01
1.958468860247876808e+00,1.073935697889691454e+00,2.665240807756741881e-01
1.958594523954020339e+00,1.074005076503654843e+00,2.665836549810932654e-01
1.958720187660164092e+00,1.074074448021034911e+00,2.666432309348201746e-01
1.958845851366307622e+00,1.074143812442625245e+00,2.667028086361237782e-01
1.958971515072451153e+00,1.074213169769218990e+00,2.667623880842732720e-01
1.959097178778594905e+00,1.074282520001609287e+00,2.668219692785380737e-01
1.959222842484738436e+00,1.074351863140588170e+00,2.668815522181879896e-01
1.959348506190881967e+00,1.074421199186947451e+00,2.669411369024931591e-01
1.959474169897025497e+00,1.074490528141479384e+00,2.670007233307235550e-01
1.959599833603169250e+00,1.074559850004974448e+00,2.670603115021499829e-01
1.959725497309312781e+00,1.074629164778223123e+00,2.671199014160433594e-01
1.959851161015456311e+00,1.074698472462016774e+00,2.671794930716744343e-01
1.959976824721599842e+00,1.074767773057144993e+00,2.672390864683148459e-01
1.960102488427743594e+00,1.074837066564397148e+00,2.672986816052361214e-01
1.960228152133887125e+00,1.074906352984563052e+00,2.673582784817100655e-01
1.960353815840030656e+00,1.074975632318430740e+00,2.674178770970089269e-01
1.960479479546174408e+00,1.075044904566789805e+00,2.674774774504050101e-01
1.960605143252317939e+00,1.075114169730427172e+00,2.675370795411712299e-01
1.960730806958461470e+00,1.075183427810131098e+00,2.675966833685802793e-01
1.960856470664605000e+00,1.075252678806688289e+00,2.676562889319054062e-01
1.960982134370748753e+00,1.075321922720886558e+00,2.677158962304200807e-01
1.961107798076892283e+00,1.075391159553511500e+00,2.677755052633981614e-01
1.961233461783035814e+00,1.075460389305350040e+00,2.678351160301135070e-01
1.961359125489179345e+00,1.075529611977186883e+00,2.678947285298404757e-01
1.961484789195323097e+00,1.075598827569808513e+00,2.679543427618533702e-01
1.961610452901466628e+00,1.075668036083999635e+00,2.680139587254271594e-01
1.961736116607610159e+00,1.075737237520544287e+00,2.680735764198370341e-01
1.961861780313753911e+00,1.075806431880226510e+00,2.681331958443582963e-01
1.961987444019897442e+00,1.075875619163830788e+00,2.681928169982664145e-01
1.962113107726040973e+00,1.075944799372140048e+00,2.682524398808374122e-01
1.962238771432184503e+00,1.076013972505937000e+00,2.683120644913471464e-01
