accepted,dt,dt_cfl,err,limiter,t
0,0.030736493553590143,0.05700153888228814,1.344752243243741,char,0.0
1,0.025062019963331076,0.05700153888228814,0.6623879277028646,adapter,0.0
1,0.025875442063790662,0.056652360885307076,0.47655913356029295,adapter,0.025062019963331076
1,0.02003242852465652,0.05643720849994972,0.26018243120529627,char,0.05093746202712174
1,0.019645218835875226,0.05409218890746208,0.2540056175887111,char,0.07096989055177826
1,0.019405580506839284,0.05304409751490217,0.3457374514541274,char,0.09061510938765348
1,0.019208315174486318,0.052396019020537504,0.4286238263828513,char,0.11002068989449276
1,0.019054617700354486,0.05186292612870395,0.7965910304783318,char,0.12922900506897908
0,0.018499682655759412,0.05144771357574629,1.2042329634532614,adapter,0.14828362276933357
1,0.015649601541682004,0.05144771357574629,0.7817969136916537,adapter,0.14828362276933357
1,0.015289072611800096,0.04225400923139097,0.8388497814843349,adapter,0.1639332243110156
0,0.014590233895310287,0.041280538196644505,1.413116395959651,adapter,0.1792222969228157
1,0.01170160547917507,0.041280538196644505,0.585831259326817,adapter,0.1792222969228157
0,0.012586272030231079,0.03159434724563796,1.0323481459401471,adapter,0.19092390240199075
1,0.011208071584968659,0.03159434724563796,0.8338076195345892,adapter,0.19092390240199075
1,0.010717285143827863,0.0315944190819758,0.634381781041506,adapter,0.20213197398695942
1,0.011225621492343742,0.031594551299348544,0.8355811485493742,adapter,0.21284925913078728
1,0.010726466798403769,0.03159478303302128,0.9006753546699641,adapter,0.22407488062313102
1,0.009996388108035874,0.03159512329035467,0.6284007391252546,adapter,0.2348013474215348
1,0.0105036455102807,0.026990249898465258,0.4942753756756988,adapter,0.24479773552957068
1,0.011956192737511187,0.026990262050716026,0.5480647819448508,adapter,0.2553013810398514
1,0.013148961434410581,0.026990289598258416,0.9099228200777757,adapter,0.2672575737773626
1,0.012212346239438822,0.026990344491395417,0.3459159606031878,adapter,0.28040653521177317
1,0.015657343682698197,0.02699042865431104,0.7488577604008775,adapter,0.292618881451212
0,0.015517704677660199,0.026990603209760135,1.483495553352048,adapter,0.30827622513391023
1,0.012245445099488769,0.026990603209760135,0.3691263762377569,adapter,0.30827622513391023
1,0.015363566996438696,0.02699081123692258,0.7612870517668203,adapter,0.320521670233399
1,0.015143226572488571,0.026991191544435172,0.7769104926229334,adapter,0.3358852372298377
1,0.014825315147771008,0.026991735603570675,0.870383143211813,adapter,0.3510284638023263
1,0.013974714788245166,0.026992476466118895,0.2999767915203417,adapter,0.3658537789500973
0,0.018788390467617315,0.02699340796521619,1.2936750541215583,adapter,0.3798284937383425
0,0.015518760073414862,0.02699340796521619,1.2941952088815472,adapter,0.3798284937383425
1,0.01281640626751566,0.02699340796521619,0.4400632863185923,adapter,0.3798284937383425
1,0.0151648131128475,0.026994500066038252,0.4645973308104573,adapter,0.39264490000585817
1,0.01762195150979408,0.02699613735736527,0.3821190056618334,adapter,0.4078097131187057
0,0.021855645191645127,0.026998588472544223,2.6261280548159234,adapter,0.42543166462849974
1,0.014257197791805717,0.026998588472544223,0.272257000126179,adapter,0.42543166462849974
1,0.019797803031138397,0.02700106766779853,0.7905870831393411,adapter,0.43968886242030547
1,0.019269758436720293,0.02700534977989934,0.5893760365399364,adapter,0.45948666545144384
0,0.02068495697567246,0.02701056834161217,4.964170328459482,adapter,0.47875642388816414
1,0.010913102640661553,0.02701056834161217,0.14932691307421864,adapter,0.47875642388816414
1,0.01851305338726649,0.027014026182159277,0.6826760686624096,adapter,0.48966952652882567
1,0.018922666562115158,0.027020784958855674,0.3605663335150804,adapter,0.5081825799160922
1,0.023927452067086425,0.027028920517210547,0.4869805916905284,adapter,0.5271052464782073
1,0.02404945045504539,0.027041079505775913,0.2894591753724009,char,0.5510326985452938
1,0.019159111994113263,0.027055477699056023,0.1627329340186709,char,0.5750821490003392
1,0.018510905418881198,0.02706852816038167,0.18180183276530337,char,0.5942412609944524
1,0.01798715221089017,0.027082458470837668,0.14786581274571997,char,0.6127521664133336
1,0.01756280888052199,0.02709721143037497,0.11035032763981958,char,0.6307393186242238
1,0.017244411106659467,0.027112733946341554,0.09716827795511168,char,0.6483021275047458
1,0.017037026778984773,0.02712900049480257,0.10584088278716644,char,0.6655465386114052
1,0.016941727491644833,0.027146012915635554,0.18690782877682674,char,0.68258356539039
1,0.016954045114874597,0.027163795677346524,0.07766146524357319,char,0.6995252928820348
1,0.017065474135832526,0.027182387369333327,0.03837532397277095,char,0.7164793379969094
1,0.017266777582552448,0.027201832069652643,0.04188355162817753,char,0.7335448121327419
1,0.017550404549563976,0.02722217372884141,0.3033394438922266,char,0.7508115897152944
1,0.01791121173655863,0.027243453650886488,0.051397519971058056,char,0.7683619942648584
1,0.01834617373619947,0.02726570953793896,0.037142915475992425,char,0.786273206001417
1,0.018853790558547343,0.0272889748279777,0.051139123644285675,char,0.8046193797376165
1,0.0194335045659668,0.027313277726684532,0.38744202908638153,char,0.8234731702961638
1,0.02008519109431326,0.0273386397415124,0.06609054413252533,char,0.8429066748621307
1,0.020808698177503613,0.02736507368797388,0.05557028898615195,char,0.862991865956444
1,0.02160339087306337,0.0273925811915748,0.12596323364591472,char,0.8838005641339476
1,0.02246763816570041,0.027421149730697897,0.16590130742605205,char,0.905403955007011
1,0.02339804423833266,0.027450749263440474,0.08093121586522656,char,0.9278715931727114
1,0.02438733382938468,0.027481328309175813,0.1727218058953362,char,0.9512696374110441
1,0.024343028759571284,0.027512808079398286,0.17842200512068704,final,0.9756569712404287
