accepted,dt,dt_cfl,err,limiter,t
0,0.017671458676442486,0.017671458676442486,1.254227106266121,CFL,0.0
1,0.014747650881817015,0.017671458676442486,0.7034766596256458,adapter,0.0
1,0.014923893000228231,0.01767145867644236,0.7992354411083117,adapter,0.014747650881817015
1,0.014473260916900403,0.01767145867644236,0.3387449255370432,adapter,0.029671543882045244
1,0.01767145867644211,0.01767145867644211,0.6018267844643639,CFL,0.04414480479894565
1,0.013916273707698166,0.013916273707698166,0.24625990195757025,CFL,0.06181626347538776
1,0.013916273707698167,0.013916273707698167,0.31914331891164327,CFL,0.07573253718308592
1,0.013916273707698172,0.013916273707698172,0.1981592186230983,CFL,0.0896488108907841
1,0.010959065544812312,0.010959065544812312,0.10366632133642036,CFL,0.10356508459848227
1,0.010959065544812312,0.010959065544812312,0.10908221520577024,CFL,0.11452415014329458
1,0.010959065544812314,0.010959065544812314,0.141051171867212,CFL,0.12548321568810689
1,0.010959065544812314,0.010959065544812314,0.2662515047529856,CFL,0.1364422812329192
1,0.010959065544812322,0.010959065544812322,0.15806277297513813,CFL,0.14740134677773153
1,0.010959065544812328,0.010959065544812328,0.11184612432049629,CFL,0.15836041232254386
1,0.010959065544812328,0.010959065544812328,0.09571888316412605,CFL,0.16931947786735618
1,0.010959065544812335,0.010959065544812335,0.08943789362467651,CFL,0.1802785434121685
1,0.010959065544812343,0.010959065544812343,0.08773304675056538,CFL,0.19123760895698083
1,0.01095906554481235,0.01095906554481235,0.12826027887436944,CFL,0.20219667450179318
1,0.01095906554481235,0.01095906554481235,0.10867370896794638,CFL,0.21315574004660554
1,0.01095906554481235,0.01095906554481235,0.0961605693463823,CFL,0.2241148055914179
1,0.01095906554481235,0.01095906554481235,0.25435983915023785,CFL,0.23507387113623024
1,0.01095906554481235,0.01095906554481235,0.08679600667706108,CFL,0.2460329366810426
1,0.01095906554481235,0.01095906554481235,0.10480770151555091,CFL,0.25699200222585494
1,0.01095906554481235,0.01095906554481235,0.11540925413517682,CFL,0.2679510677706673
1,0.01095906554481235,0.01095906554481235,0.13135061847380328,CFL,0.27891013331547965
1,0.01095906554481235,0.01095906554481235,0.10867444455287245,CFL,0.289869198860292
1,0.01095906554481235,0.01095906554481235,0.0892888208246996,CFL,0.30082826440510435
1,0.01095906554481235,0.01095906554481235,0.11668836073848685,CFL,0.3117873299499167
1,0.01095906554481235,0.01095906554481235,0.07162285502615488,CFL,0.32274639549472905
1,0.01095906554481235,0.01095906554481235,0.20243434864859616,CFL,0.3337054610395414
1,0.01095906554481235,0.01095906554481235,0.06979172223765072,CFL,0.34466452658435376
1,0.01095906554481235,0.01095906554481235,0.14384697195711574,CFL,0.3556235921291661
1,0.01095906554481235,0.01095906554481235,0.07715675584455686,CFL,0.36658265767397846
1,0.01095906554481235,0.01095906554481235,0.0892178078407579,CFL,0.3775417232187908
1,0.01095906554481235,0.01095906554481235,0.10200411510880446,CFL,0.38850078876360317
1,0.01095906554481235,0.01095906554481235,0.06801853964031818,CFL,0.3994598543084155
1,0.01095906554481235,0.01095906554481235,0.15153902993990692,CFL,0.41041891985322787
1,0.01095906554481235,0.01095906554481235,0.0756621624992589,CFL,0.4213779853980402
1,0.01095906554481235,0.01095906554481235,0.20387414402604376,CFL,0.4323370509428526
1,0.01095906554481235,0.01095906554481235,0.062823355782003,CFL,0.4432961164876649
1,0.01095906554481235,0.01095906554481235,0.10200922286090419,CFL,0.4542551820324773
1,0.010959065544812319,0.010959065544812319,0.07016095782662744,CFL,0.46521424757728963
1,0.010959065544812319,0.010959065544812319,0.07329854696333052,CFL,0.4761733131221019
1,0.010959065544812319,0.010959065544812319,0.09227405103261085,CFL,0.4871323786669142
1,0.0019085557882734805,0.010959065544812319,0.0007742063973366252,final,0.4980914442117265
