accepted,dt,dt_cfl,err,limiter,t
1,0.02312938703328308,0.02312938703328308,0.15113865853691372,CFL,0.0
1,0.023130904868469228,0.023130904868469228,0.16862677678513335,CFL,0.02312938703328308
1,0.0231324191152481,0.0231324191152481,0.22197020447856175,CFL,0.04626029190175231
1,0.02313372543741203,0.02313372543741203,0.4128980380254277,CFL,0.06939271101700041
1,0.02313505798956626,0.02313505798956626,0.2842662351917334,CFL,0.09252643645441244
1,0.023136416563929462,0.023136416563929462,0.18941599534873563,CFL,0.1156614944439787
1,0.02313780095299748,0.02313780095299748,0.15640459089003425,CFL,0.13879791100790817
1,0.02313921094944994,0.02313921094944994,0.1459558556071894,CFL,0.16193571196090564
1,0.023140646346058304,0.023140646346058304,0.14420152764097371,CFL,0.18507492291035557
1,0.023142106935595402,0.023142106935595402,0.15675773770539853,CFL,0.20821556925641388
1,0.023143580254143033,0.023143580254143033,0.18721917636949248,CFL,0.23135767619200928
1,0.023144837879674324,0.023144837879674324,0.27772162452832455,CFL,0.2545012564461523
1,0.023146120987412123,0.023146120987412123,0.4278689599034653,CFL,0.2776460943258266
1,0.02314742938380725,0.02314742938380725,0.22580552228994774,CFL,0.30079221531323874
1,0.023148762875129538,0.023148762875129538,0.16985923948009995,CFL,0.323939644697046
1,0.023150121267389898,0.023150121267389898,0.14870119428724374,CFL,0.3470884075721755
1,0.023151504366263564,0.023151504366263564,0.14283880057092502,CFL,0.37023852883956543
1,0.023152911977014416,0.023152911977014416,0.14701950217079113,CFL,0.393390033205829
1,0.023154339556496116,0.023154339556496116,0.16719920831641,CFL,0.4165429451828434
1,0.023155552252131197,0.023155552252131197,0.21443625971900018,CFL,0.4396972847393395
1,0.0231567896746613,0.0231567896746613,0.3759067152957905,CFL,0.4628528369914707
1,0.023158051643321128,0.023158051643321128,0.29858628201596915,CFL,0.48600962666613196
1,0.023159337976787427,0.023159337976787427,0.19316795389407337,CFL,0.5091676783094531
1,0.02316064849311379,0.02316064849311379,0.1566052835037859,CFL,0.5323270162862405
1,0.02316198300966634,0.02316198300966634,0.14226811607425566,CFL,0.5554876647793543
1,0.023163341343060424,0.023163341343060424,0.1407659259395753,CFL,0.5786496477890206
1,0.023164719893190952,0.023164719893190952,0.149817765969016,CFL,0.601812989132081
1,0.02316589090709945,0.02316589090709945,0.17835080878264825,CFL,0.6249777090252719
1,0.0231670858924052,0.0231670858924052,0.25277614053734876,CFL,0.6481435999323714
1,0.023168304679784237,0.023168304679784237,0.48849542198501594,CFL,0.6713106858247766
1,0.023169547099048546,0.023169547099048546,0.23666054034830494,CFL,0.6944789905045609
1,0.023170812979091366,0.023170812979091366,0.17128366940783885,CFL,0.7176485376036094
1,0.023172102147833298,0.023172102147833298,0.14491577601199154,CFL,0.7408193505827008
1,0.02317341443216922,0.02317341443216922,0.13639314022330004,CFL,0.763991452730534
1,0.02317474187662798,0.02317474187662798,0.1384089543116186,CFL,0.7871648671627033
1,0.023175874025321223,0.023175874025321223,0.15410224916864618,CFL,0.8103396090393312
1,0.02317702939504736,0.02317702939504736,0.19435240708870244,CFL,0.8335154830646524
1,0.0231782078267127,0.0231782078267127,0.3112971075958287,CFL,0.8566925124596998
1,0.02317940916011439,0.02317940916011439,0.3359848768797236,CFL,0.8798707202864124
1,0.023180633233894517,0.023180633233894517,0.2006346071586494,CFL,0.9030501294465269
1,0.02318187988549499,0.02318187988549499,0.15645331323229236,CFL,0.9262307626804214
1,0.02318314895111319,0.02318314895111319,0.13728448830588807,CFL,0.9494126425659164
1,0.02318442418601888,0.02318442418601888,0.13324608059344004,CFL,0.9725957915170296
1,0.004219784296951579,0.023185519924552346,0.0008472226673093417,final,0.9957802157030484
