z,reference_u0,reference_u1
7.414158662471911215e-03,2.914987310463354611e-322,4.658868915473898060e-05
7.539822368615502549e-03,2.964393875047479265e-322,4.654580295086994674e-05
7.665486074759094749e-03,3.013800439631603919e-322,4.650283096321745484e-05
7.791149780902686083e-03,3.063207004215728574e-322,4.645977310352910147e-05
7.916813487046278283e-03,3.112613568799853228e-322,4.641662928348791895e-05
8.042477193189869616e-03,3.162020133383977883e-322,4.637339941471240248e-05
8.168140899333460950e-03,3.211426697968102537e-322,4.633008340875646947e-05
8.293804605477052283e-03,3.260833262552227192e-322,4.628668117710945274e-05
8.419468311620645351e-03,3.310239827136351846e-322,4.624319263119597181e-05
8.545132017764236684e-03,3.359646391720476500e-322,4.619961768237604809e-05
8.670795723907828018e-03,3.409052956304601155e-322,4.615595624194496254e-05
8.796459430051419351e-03,3.458459520888725809e-322,4.611220822113324216e-05
8.922123136195012419e-03,3.507866085472850464e-322,4.606837353110666676e-05
9.047786842338603752e-03,3.557272650056975118e-322,4.602445208296620794e-05
9.173450548482195085e-03,3.606679214641099772e-322,4.598044378774798850e-05
9.299114254625786419e-03,3.656085779225224427e-322,4.593634855642328912e-05
9.424777960769377752e-03,3.705492343809349081e-322,4.589216629989846037e-05
9.550441666912970820e-03,3.754898908393473736e-322,4.584789692901494973e-05
9.676105373056562153e-03,3.804305472977598390e-322,4.580354035454923389e-05
9.801769079200153487e-03,3.853712037561723045e-322,4.575909648721280517e-05
9.927432785343744820e-03,3.903118602145847699e-322,4.571456523765211053e-05
1.005309649148733789e-02,3.952525166729972353e-322,4.566994651644855157e-05
1.017876019763092922e-02,4.001931731314097008e-322,4.562524023411845066e-05
1.030442390377452055e-02,4.051338295898221662e-322,4.558044630111298995e-05
1.043008760991811189e-02,4.100744860482346317e-322,4.553556462781821815e-05
1.055575131606170322e-02,4.150151425066470971e-322,4.549059512455496919e-05
1.068141502220529629e-02,4.199557989650595626e-322,4.544553770157890970e-05
1.080707872834888762e-02,4.248964554234720280e-322,4.540039226908041022e-05
1.093274243449247896e-02,4.298371118818844934e-322,4.535515873718457908e-05
1.105840614063607029e-02,4.347777683402969589e-322,4.530983701595121501e-05
1.118406984677966162e-02,4.397184247987094243e-322,4.526442701537477999e-05
1.130973355292325469e-02,4.446590812571218898e-322,4.521892864538435862e-05
1.143539725906684602e-02,4.495997377155343552e-322,4.517334181584361743e-05
1.156106096521043736e-02,4.545403941739468206e-322,4.512766643655077105e-05
1.168672467135402869e-02,4.594810506323592861e-322,4.508190241723860248e-05
1.181238837749762176e-02,4.644217070907717515e-322,4.503604966757436149e-05
1.193805208364121309e-02,4.693623635491842170e-322,4.499010809715976462e-05
1.206371578978480442e-02,4.743030200075966824e-322,4.494407761553097480e-05
1.218937949592839576e-02,4.792436764660091479e-322,4.489795813215854720e-05
1.231504320207198709e-02,4.841843329244216133e-322,4.485174955644740888e-05
1.244070690821558016e-02,4.891249893828340787e-322,4.480545179773682489e-05
1.256637061435917149e-02,4.940656458412465442e-322,4.475906476530036441e-05
1.269203432050276283e-02,4.990063022996590096e-322,4.471258836834587366e-05
1.281769802664635416e-02,5.039469587580714751e-322,4.466602251601544196e-05
1.294336173278994723e-02,5.088876152164839405e-322,4.461936711738535437e-05
1.306902543893353856e-02,5.138282716748964059e-322,4.457262208146608486e-05
1.319468914507712989e-02,5.187689281333088714e-322,4.452578731720226244e-05
1.332035285122072123e-02,5.237095845917213368e-322,4.447886273347261021e-05
1.344601655736431256e-02,5.286502410501338023e-322,4.443184823908995207e-05
1.357168026350790563e-02,5.335908975085462677e-322,4.438474374280114502e-05
1.369734396965149696e-02,5.385315539669587332e-322,4.433754915328707235e-05
1.382300767579508829e-02,5.434722104253711986e-322,4.429026437916262331e-05
1.394867138193867963e-02,5.484128668837836640e-322,4.424288932897660505e-05
1.407433508808227096e-02,5.533535233421961295e-322,4.419542391121178323e-05
1.419999879422586403e-02,5.582941798006085949e-322,4.414786803428476686e-05
1.432566250036945536e-02,5.632348362590210604e-322,4.410022160654606928e-05
1.445132620651304670e-02,5.681754927174335258e-322,4.405248453628002005e-05
1.457698991265663803e-02,5.731161491758459912e-322,4.400465673170472433e-05
1.470265361880023110e-02,5.780568056342584567e-322,4.395673810097207638e-05
1.482831732494382243e-02,5.829974620926709221e-322,4.390872855216768506e-05
1.495398103108741376e-02,5.879381185510833876e-322,4.386062799331086028e-05
1.507964473723100510e-02,5.928787750094958530e-322,4.381243633235457232e-05
1.520530844337459643e-02,5.978194314679083185e-322,4.376415347718544505e-05
1.533097214951818950e-02,6.027600879263207839e-322,4.371577933562367465e-05
1.545663585566178083e-02,6.077007443847332493e-322,4.366731381542306346e-05
1.558229956180537217e-02,6.126414008431457148e-322,4.361875682427093190e-05
1.570796326794896350e-02,6.175820573015581802e-322,4.357010826978810491e-05
1.583362697409255657e-02,6.225227137599706457e-322,4.352136805952890519e-05
1.595929068023614616e-02,6.274633702183831111e-322,4.347253610098106508e-05
1.608495438637973923e-02,6.324040266767955765e-322,4.342361230156574015e-05
1.621061809252333230e-02,6.373446831352080420e-322,4.337459656863748206e-05
1.633628179866692190e-02,6.422853395936205074e-322,4.332548880948417760e-05
1.646194550481051497e-02,6.472259960520329729e-322,4.327628893132700802e-05
1.658760921095410457e-02,6.521666525104454383e-322,4.322699684132048291e-05
1.671327291709769763e-02,6.571073089688579038e-322,4.317761244655232499e-05
1.683893662324129070e-02,6.620479654272703692e-322,4.312813565404347694e-05
1.696460032938488030e-02,6.669886218856828346e-322,4.307856637074808777e-05
1.709026403552847337e-02,6.719292783440953001e-322,4.302890450355345190e-05
1.721592774167206297e-02,6.768699348025077655e-322,4.297914995927997524e-05
1.734159144781565604e-02,6.818105912609202310e-322,4.292930264468118199e-05
1.746725515395924910e-02,6.867512477193326964e-322,4.287936246644362653e-05
1.759291886010283870e-02,6.916919041777451618e-322,4.282932933118689342e-05
1.771858256624643177e-02,6.966325606361576273e-322,4.277920314546358385e-05
1.784424627239002484e-02,7.015732170945700927e-322,4.272898381575924114e-05
1.796990997853361444e-02,7.065138735529825582e-322,4.267867124849233034e-05
1.809557368467720750e-02,7.114545300113950236e-322,4.262826535001424505e-05
1.822123739082079710e-02,7.163951864698074891e-322,4.257776602660921257e-05
1.834690109696439017e-02,7.213358429282199545e-322,4.252717318449432773e-05
1.847256480310798324e-02,7.262764993866324199e-322,4.247648672981945805e-05
1.859822850925157284e-02,7.312171558450448854e-322,4.242570656866725731e-05
1.872389221539516591e-02,7.361578123034573508e-322,4.237483260705310453e-05
1.884955592153875550e-02,7.410984687618698163e-322,4.232386475092509722e-05
1.897521962768234857e-02,7.460391252202822817e-322,4.227280290616399714e-05
1.910088333382594164e-02,7.509797816786947471e-322,4.222164697858323034e-05
1.922654703996953124e-02,7.559204381371072126e-322,4.217039687392879225e-05
1.935221074611312431e-02,7.608610945955196780e-322,4.211905249787927484e-05
1.947787445225671391e-02,7.658017510539321435e-322,4.206761375604582589e-05
1.960353815840030697e-02,7.707424075123446089e-322,4.201608055397210162e-05
1.972920186454390004e-02,7.756830639707570744e-322,4.196445279713421922e-05
1.985486557068748964e-02,7.806237204291695398e-322,4.191273039094077718e-05
1.998052927683108271e-02,7.855643768875820052e-322,4.186091324073276725e-05
2.010619298297467578e-02,7.905050333459944707e-322,4.180900125178358111e-05
2.023185668911826537e-02,7.954456898044069361e-322,4.175699432929894274e-05
2.035752039526185844e-02,8.003863462628194016e-322,4.170489237841692185e-05
2.048318410140544804e-02,8.053270027212318670e-322,4.165269530420783909e-05
2.060884780754904111e-02,8.102676591796443324e-322,4.160040301167432025e-05
2.073451151369263418e-02,8.152083156380567979e-322,4.154801540575117424e-05
2.086017521983622378e-02,8.201489720964692633e-322,4.149553239130542026e-05
2.098583892597981684e-02,8.250896285548817288e-322,4.144295387313624032e-05
2.111150263212340644e-02,8.300302850132941942e-322,4.139027975597493861e-05
2.123716633826699951e-02,8.349709414717066597e-322,4.133750994448490758e-05
2.136283004441059258e-02,8.399115979301191251e-322,4.128464434326161445e-05
2.148849375055418218e-02,8.448522543885315905e-322,4.123168285683254016e-05
2.161415745669777524e-02,8.497929108469440560e-322,4.117862538965717941e-05
2.173982116284136484e-02,8.547335673053565214e-322,4.112547184612700676e-05
2.186548486898495791e-02,8.596742237637689869e-322,4.107222213056540210e-05
2.199114857512855098e-02,8.646148802221814523e-322,4.101887614722765066e-05
2.211681228127214058e-02,8.695555366805939178e-322,4.096543380030093619e-05
2.224247598741573365e-02,8.744961931390063832e-322,4.091189499390425293e-05
2.236813969355932324e-02,8.794368495974188486e-322,4.085825963208841233e-05
2.249380339970291631e-02,8.843775060558313141e-322,4.080452761883600246e-05
2.261946710584650938e-02,8.893181625142437795e-322,4.075069885806134726e-05
2.274513081199009898e-02,8.942588189726562450e-322,4.069677325361046596e-05
2.287079451813369205e-02,8.991994754310687104e-322,4.064275070926107983e-05
2.299645822427728512e-02,9.041401318894811758e-322,4.058863112872254441e-05
2.312212193042087471e-02,9.090807883478936413e-322,4.053441441563582242e-05
2.324778563656446778e-02,9.140214448063061067e-322,4.048010047357346341e-05
2.337344934270805738e-02,9.189621012647185722e-322,4.042568920603956990e-05
2.349911304885165045e-02,9.239027577231310376e-322,4.037118051646975672e-05
2.362477675499524352e-02,9.288434141815435031e-322,4.031657430823111033e-05
2.375044046113883311e-02,9.337840706399559685e-322,4.026187048462218207e-05
2.387610416728242618e-02,9.387247270983684339e-322,4.020706894887295427e-05
2.400176787342601578e-02,9.436653835567808994e-322,4.015216960414474539e-05
2.412743157956960885e-02,9.486060400151933648e-322,4.009717235353029807e-05
2.425309528571320192e-02,9.535466964736058303e-322,4.004207710005363690e-05
2.437875899185679152e-02,9.584873529320182957e-322,3.998688374667007514e-05
2.450442269800038458e-02,9.634280093904307611e-322,3.993159219626620117e-05
2.463008640414397418e-02,9.683686658488432266e-322,3.987620235165981078e-05
2.475575011028756725e-02,9.733093223072556920e-322,3.982071411559992064e-05
2.488141381643116032e-02,9.782499787656681575e-322,3.976512739076668707e-05
2.500707752257474992e-02,9.831906352240806229e-322,3.970944207977139241e-05
2.513274122871834299e-02,9.881312916824930884e-322,3.965365808515643832e-05
2.525840493486193258e-02,9.930719481409055538e-322,3.959777530939527794e-05
2.538406864100552565e-02,9.980126045993180192e-322,3.954179365489238207e-05
2.550973234714911872e-02,1.002953261057730485e-321,3.948571302398324592e-05
2.563539605329270832e-02,1.007893917516142950e-321,3.942953331893430779e-05
2.576105975943630139e-02,1.012834573974555416e-321,3.937325444194297619e-05
2.588672346557989445e-02,1.017775230432967881e-321,3.931687629513752142e-05
2.601238717172348405e-02,1.022715886891380346e-321,3.926039878057714330e-05
2.613805087786707712e-02,1.027656543349792812e-321,3.920382180025180858e-05
2.626371458401066672e-02,1.032597199808205277e-321,3.914714525608234581e-05
2.638937829015425979e-02,1.037537856266617743e-321,3.909036904992033010e-05
2.651504199629785286e-02,1.042478512725030208e-321,3.903349308354808994e-05
2.664070570244144245e-02,1.047419169183442674e-321,3.897651725867865973e-05
2.676636940858503552e-02,1.052359825641855139e-321,3.891944147695575271e-05
2.689203311472862512e-02,1.057300482100267605e-321,3.886226563995372028e-05
2.701769682087221819e-02,1.062241138558680070e-321,3.880498964917753846e-05
2.714336052701581126e-02,1.067181795017092535e-321,3.874761340606276043e-05
2.726902423315940086e-02,1.072122451475505001e-321,3.869013681197548270e-05
2.739468793930299392e-02,1.077063107933917466e-321,3.863255976821231116e-05
2.752035164544658352e-02,1.082003764392329932e-321,3.857488217600035438e-05
2.764601535159017659e-02,1.086944420850742397e-321,3.851710393649716255e-05
2.777167905773376966e-02,1.091885077309154863e-321,3.845922495079071398e-05
2.789734276387735926e-02,1.096825733767567328e-321,3.840124511989934054e-05
2.802300647002095232e-02,1.101766390225979794e-321,3.834316434477176832e-05
2.814867017616454192e-02,1.106707046684392259e-321,3.828498252628702954e-05
2.827433388230813499e-02,1.111647703142804724e-321,3.822669956525444221e-05
2.839999758845172806e-02,1.116588359601217190e-321,3.816831536241358305e-05
2.852566129459531766e-02,1.121529016059629655e-321,3.810982981843426715e-05
2.865132500073891073e-02,1.126469672518042121e-321,3.805124283391648018e-05
2.877698870688250379e-02,1.131410328976454586e-321,3.799255430939037844e-05
2.890265241302609339e-02,1.136350985434867052e-321,3.793376414531626171e-05
2.902831611916968646e-02,1.141291641893279517e-321,3.787487224208449196e-05
2.915397982531327606e-02,1.146232298351691982e-321,3.781587850001552723e-05
2.927964353145686913e-02,1.151172954810104448e-321,3.775678281935984030e-05
2.940530723760046219e-02,1.156113611268516913e-321,3.769758510029790516e-05
2.953097094374405179e-02,1.161054267726929379e-321,3.763828524294016311e-05
2.965663464988764486e-02,1.165994924185341844e-321,3.757888314732699565e-05
2.978229835603123446e-02,1.170935580643754310e-321,3.751937871342866351e-05
2.990796206217482753e-02,1.175876237102166775e-321,3.745977184114533378e-05
3.003362576831842060e-02,1.180816893560579241e-321,3.740006243030698495e-05
3.015928947446201019e-02,1.185757550018991706e-321,3.734025038067337993e-05
3.028495318060560326e-02,1.190698206477404171e-321,3.728033559193411338e-05
3.041061688674919286e-02,1.195638862935816637e-321,3.722031796370845591e-05
3.053628059289278593e-02,1.200579519394229102e-321,3.716019739554543539e-05
3.066194429903637900e-02,1.205520175852641568e-321,3.709997378692371495e-05
3.078760800517996860e-02,1.210460832311054033e-321,3.703964703725163367e-05
3.091327171132356166e-02,1.215401488769466499e-321,3.697921704586711847e-05
3.103893541746715473e-02,1.220342145227878964e-321,3.691868371203769767e-05
3.116459912361074433e-02,1.225282801686291430e-321,3.685804693496041968e-05
3.129026282975433393e-02,1.230223458144703895e-321,3.679730661376185298e-05
3.141592653589792700e-02,1.235164114603116360e-321,3.673646264749805902e-05
3.154159024204152006e-02,1.240104771061528826e-321,3.667551493515453127e-05
3.166725394818511313e-02,1.245045427519941291e-321,3.661446337564618840e-05
3.179291765432870620e-02,1.249986083978353757e-321,3.655330786781733362e-05
3.191858136047229233e-02,1.254926740436766222e-321,3.649204831044162083e-05
3.204424506661588540e-02,1.259867396895178688e-321,3.643068460222201397e-05
3.216990877275947847e-02,1.264808053353591153e-321,3.636921664179077341e-05
3.229557247890307153e-02,1.269748709812003619e-321,3.630764432770942213e-05
3.242123618504666460e-02,1.274689366270416084e-321,3.624596755846868468e-05
3.254689989119025073e-02,1.279630022728828549e-321,3.618418623248848047e-05
3.267256359733384380e-02,1.284570679187241015e-321,3.612230024811788982e-05
3.279822730347743687e-02,1.289511335645653480e-321,3.606030950363512690e-05
3.292389100962102993e-02,1.294451992104065946e-321,3.599821389724747872e-05
3.304955471576462300e-02,1.299392648562478411e-321,3.593601332709130515e-05
3.317521842190820913e-02,1.304333305020890877e-321,3.587370769123198469e-05
3.330088212805180220e-02,1.309273961479303342e-321,3.581129688766390094e-05
3.342654583419539527e-02,1.314214617937715808e-321,3.574878081431038157e-05
3.355220954033898834e-02,1.319155274396128273e-321,3.568615936902371871e-05
3.367787324648258140e-02,1.324095930854540738e-321,3.562343244958506049e-05
3.380353695262616753e-02,1.329036587312953204e-321,3.556059995370444493e-05
3.392920065876976060e-02,1.333977243771365669e-321,3.549766177902074571e-05
3.405486436491335367e-02,1.338917900229778135e-321,3.543461782310161124e-05
3.418052807105694674e-02,1.343858556688190600e-321,3.537146798344348493e-05
3.430619177720053981e-02,1.348799213146603066e-321,3.530821215747153067e-05
3.443185548334412593e-02,1.353739869605015531e-321,3.524485024253961929e-05
3.455751918948771900e-02,1.358680526063427996e-321,3.518138213593030144e-05
3.468318289563131207e-02,1.363621182521840462e-321,3.511780773485474662e-05
3.480884660177490514e-02,1.368561838980252927e-321,3.505412693645274316e-05
3.493451030791849821e-02,1.373502495438665393e-321,3.499033963779265080e-05
3.506017401406209127e-02,1.378443151897077858e-321,3.492644573587137358e-05
3.518583772020567740e-02,1.383383808355490324e-321,3.486244512761430561e-05
3.531150142634927047e-02,1.388324464813902789e-321,3.479833770987533114e-05
3.543716513249286354e-02,1.393265121272315255e-321,3.473412337943679735e-05
3.556282883863645661e-02,1.398205777730727720e-321,3.466980203300941958e-05
3.568849254478004968e-02,1.403146434189140185e-321,3.460537356723232191e-05
3.581415625092363580e-02,1.408087090647552651e-321,3.454083787867296269e-05
3.593981995706722887e-02,1.413027747105965116e-321,3.447619486382712771e-05
3.606548366321082194e-02,1.417968403564377582e-321,3.441144441911886246e-05
3.619114736935441501e-02,1.422909060022790047e-321,3.434658644090047891e-05
3.631681107549800808e-02,1.427849716481202513e-321,3.428162082545248095e-05
3.644247478164159421e-02,1.432790372939614978e-321,3.421654746898358476e-05
3.656813848778518727e-02,1.437731029398027444e-321,3.415136626763065099e-05
3.669380219392878034e-02,1.442671685856439909e-321,3.408607711745863060e-05
3.681946590007237341e-02,1.447612342314852374e-321,3.402067991446061228e-05
3.694512960621596648e-02,1.452552998773264840e-321,3.395517455455768690e-05
3.707079331235955261e-02,1.457493655231677305e-321,3.388956093359900854e-05
3.719645701850314568e-02,1.462434311690089771e-321,3.382383894736168601e-05
3.732212072464673874e-02,1.467374968148502236e-321,3.375800849155081003e-05
3.744778443079033181e-02,1.472315624606914702e-321,3.369206946179937863e-05
3.757344813693392488e-02,1.477256281065327167e-321,3.362602175366828362e-05
3.769911184307751101e-02,1.482196937523739633e-321,3.355986526264626994e-05
3.782477554922110408e-02,1.487137593982152098e-321,3.349359988414993565e-05
3.795043925536469714e-02,1.492078250440564563e-321,3.342722551352365060e-05
3.807610296150829021e-02,1.497018906898977029e-321,3.336074204603953615e-05
3.820176666765188328e-02,1.501959563357389494e-321,3.329414937689746510e-05
3.832743037379546941e-02,1.506900219815801960e-321,3.322744740122500078e-05
3.845309407993906248e-02,1.511840876274214425e-321,3.316063601407736309e-05
3.857875778608265555e-02,1.516781532732626891e-321,3.309371511043740147e-05
3.870442149222624861e-02,1.521722189191039356e-321,3.302668458521557451e-05
3.883008519836984168e-02,1.526662845649451822e-321,3.295954433324990935e-05
3.895574890451342781e-02,1.531603502107864287e-321,3.289229424930595417e-05
3.908141261065702088e-02,1.536544158566276752e-321,3.282493422807675795e-05
3.920707631680061395e-02,1.541484815024689218e-321,3.275746416418284329e-05
3.933274002294420701e-02,1.546425471483101683e-321,3.268988395217219291e-05
3.945840372908780008e-02,1.551366127941514149e-321,3.262219348652013441e-05
3.958406743523138621e-02,1.556306784399926614e-321,3.255439266162943519e-05
3.970973114137497928e-02,1.561247440858339080e-321,3.248648137183015331e-05
3.983539484751857235e-02,1.566188097316751545e-321,3.241845951137965786e-05
3.996105855366216542e-02,1.571128753775164010e-321,3.235032697446262219e-05
4.008672225980575848e-02,1.576069410233576476e-321,3.228208365519092901e-05
4.021238596594935155e-02,1.581010066691988941e-321,3.221372944760368396e-05
4.033804967209293768e-02,1.585950723150401407e-321,3.214526424566718175e-05
4.046371337823653075e-02,1.590891379608813872e-321,3.207668794327480445e-05
4.058937708438012382e-02,1.595832036067226338e-321,3.200800043424713000e-05
4.071504079052371688e-02,1.600772692525638803e-321,3.193920161233174240e-05
4.084070449666730995e-02,1.605713348984051269e-321,3.187029137120330629e-05
4.096636820281089608e-02,1.610654005442463734e-321,3.180126960446351273e-05
4.109203190895448915e-02,1.615594661900876199e-321,3.173213620564099786e-05
4.121769561509808222e-02,1.620535318359288665e-321,3.166289106819135651e-05
4.134335932124167529e-02,1.625475974817701130e-321,3.159353408549710825e-05
4.146902302738526835e-02,1.630416631276113596e-321,3.152406515086765001e-05
4.159468673352885448e-02,1.635357287734526061e-321,3.145448415753924928e-05
4.172035043967244755e-02,1.640297944192938527e-321,3.138479099867496280e-05
4.184601414581604062e-02,1.645238600651350992e-321,3.131498556736465010e-05
4.197167785195963369e-02,1.650179257109763458e-321,3.124506775662489898e-05
4.209734155810322676e-02,1.655119913568175923e-321,3.117503745939905938e-05
4.222300526424681288e-02,1.660060570026588388e-321,3.110489456855714175e-05
4.234866897039040595e-02,1.665001226485000854e-321,3.103463897689583058e-05
4.247433267653399902e-02,1.669941882943413319e-321,3.096427057713839633e-05
4.259999638267759209e-02,1.674882539401825785e-321,3.089378926193474284e-05
4.272566008882118516e-02,1.679823195860238250e-321,3.082319492386129893e-05
4.285132379496477129e-02,1.684763852318650716e-321,3.075248745542103873e-05
4.297698750110836435e-02,1.689704508777063181e-321,3.068166674904342745e-05
4.310265120725195742e-02,1.694645165235475647e-321,3.061073269708436721e-05
4.322831491339555049e-02,1.699585821693888112e-321,3.053968519182624440e-05
4.335397861953914356e-02,1.704526478152300577e-321,3.046852412547776376e-05
4.347964232568272969e-02,1.709467134610713043e-321,3.039724939017405332e-05
4.360530603182632275e-02,1.714407791069125508e-321,3.032586087797654588e-05
4.373096973796991582e-02,1.719348447527537974e-321,3.025435848087297219e-05
4.385663344411350889e-02,1.724289103985950439e-321,3.018274209077733387e-05
4.398229715025710196e-02,1.729229760444362905e-321,3.011101159952985938e-05
4.410796085640068809e-02,1.734170416902775370e-321,3.003916689889697347e-05
4.423362456254428116e-02,1.739111073361187836e-321,2.996720788057128369e-05
4.435928826868787422e-02,1.744051729819600301e-321,2.989513443617151936e-05
4.448495197483146729e-02,1.748992386278012766e-321,2.982294645724250110e-05
4.461061568097506036e-02,1.753933042736425232e-321,2.975064383525515438e-05
4.473627938711864649e-02,1.758873699194837697e-321,2.967822646160640787e-05
4.486194309326223956e-02,1.763814355653250163e-321,2.960569422761920698e-05
4.498760679940583262e-02,1.768755012111662628e-321,2.953304702454246646e-05
4.511327050554942569e-02,1.773695668570075094e-321,2.946028474355104327e-05
4.523893421169301876e-02,1.778636325028487559e-321,2.938740727574570269e-05
4.536459791783660489e-02,1.783576981486900024e-321,2.931441451215308108e-05
4.549026162398019796e-02,1.788517637945312490e-321,2.924130634372564520e-05
4.561592533012379103e-02,1.793458294403724955e-321,2.916808266134169561e-05
4.574158903626738409e-02,1.798398950862137421e-321,2.909474335580528197e-05
4.586725274241097716e-02,1.803339607320549886e-321,2.902128831784621656e-05
4.599291644855457023e-02,1.808280263778962352e-321,2.894771743812002011e-05
4.611858015469815636e-02,1.813220920237374817e-321,2.887403060720788452e-05
4.624424386084174943e-02,1.818161576695787283e-321,2.880022771561664913e-05
4.636990756698534250e-02,1.823102233154199748e-321,2.872630865377877362e-05
4.649557127312893556e-02,1.828042889612612213e-321,2.865227331205229397e-05
4.662123497927252863e-02,1.832983546071024679e-321,2.857812158072079535e-05
4.674689868541611476e-02,1.837924202529437144e-321,2.850385334999336808e-05
4.687256239155970783e-02,1.842864858987849610e-321,2.842946851000460425e-05
4.699822609770330090e-02,1.847805515446262075e-321,2.835496695081453331e-05
4.712388980384689396e-02,1.852746171904674541e-321,2.828034856240861194e-05
4.724955350999048703e-02,1.857686828363087006e-321,2.820561323469766984e-05
4.737521721613407316e-02,1.862627484821499472e-321,2.813076085751789614e-05
4.750088092227766623e-02,1.867568141279911937e-321,2.805579132063080558e-05
4.762654462842125930e-02,1.872508797738324402e-321,2.798070451372319101e-05
4.775220833456485237e-02,1.877449454196736868e-321,2.790550032640710311e-05
4.787787204070844543e-02,1.882390110655149333e-321,2.783017864821981987e-05
4.800353574685203156e-02,1.887330767113561799e-321,2.775473936862379580e-05
4.812919945299562463e-02,1.892271423571974264e-321,2.767918237700665849e-05
4.825486315913921770e-02,1.897212080030386730e-321,2.760350756268115444e-05
4.838052686528281077e-02,1.902152736488799195e-321,2.752771481488512195e-05
4.850619057142640383e-02,1.907093392947211661e-321,2.745180402278145045e-05
4.863185427756998996e-02,1.912034049405624126e-321,2.737577507545806358e-05
