accepted,dt,dt_cfl,err,limiter,t
1,0.02907559958429498,0.02907559958429498,0.19651091705720278,CFL,0.0
1,0.029078194029843983,0.029078194029843983,0.20743943630949355,CFL,0.02907559958429498
1,0.02908078133842509,0.02908078133842509,0.2581178911940034,CFL,0.058153793614138964
1,0.029083039144447584,0.029083039144447584,0.49208508991714156,CFL,0.08723457495256405
1,0.02908533728503366,0.02908533728503366,0.2818848503458391,CFL,0.11631761409701163
1,0.029087675436378493,0.029087675436378493,0.21583348757781903,CFL,0.1454029513820453
1,0.02909005327608537,0.02909005327608537,0.19725140329432567,CFL,0.17449062681842378
1,0.027555656480986998,0.027555656480986998,0.17949803216083954,CFL,0.20358068009450916
1,0.027555656480987,0.027555656480987,0.1686352043424079,CFL,0.23113633657549615
1,0.027555656480987005,0.027555656480987005,0.21224839725155942,CFL,0.25869199305648316
1,0.027555656480987012,0.027555656480987012,0.38241639336892763,CFL,0.2862476495374702
1,0.027555656480987022,0.027555656480987022,0.19089246516482847,CFL,0.3138033060184572
1,0.027555656480987033,0.027555656480987033,0.15839334153830284,CFL,0.3413589624994442
1,0.027555656480987026,0.027555656480987026,0.15309106735328995,CFL,0.3689146189804312
1,0.027555656480987005,0.027555656480987005,0.16565099206417164,CFL,0.3964702754614182
1,0.027555656480986984,0.027555656480986984,0.2206445710574227,CFL,0.42402593194240523
1,0.026105358771461376,0.026105358771461376,0.2369814993873333,CFL,0.45158158842339224
1,0.02610535877146138,0.02610535877146138,0.14065925260274806,CFL,0.4776869471948536
1,0.026105358771461373,0.026105358771461373,0.12728438059410577,CFL,0.503792305966315
1,0.026105358771461373,0.026105358771461373,0.139173792442178,CFL,0.5298976647377763
1,0.026105358771461373,0.026105358771461373,0.22728276843952508,CFL,0.5560030235092377
1,0.026105358771461373,0.026105358771461373,0.18809051336360827,CFL,0.582108382280699
1,0.026105358771461373,0.026105358771461373,0.13637549411294655,CFL,0.6082137410521604
1,0.026105358771461373,0.026105358771461373,0.12643326412370848,CFL,0.6343190998236218
1,0.026105358771461373,0.026105358771461373,0.14779188447405872,CFL,0.6604244585950831
1,0.026105358771461373,0.026105358771461373,0.32493192081240846,CFL,0.6865298173665445
1,0.02610535877146137,0.02610535877146137,0.15766020863986802,CFL,0.7126351761380059
1,0.02610535877146137,0.02610535877146137,0.12962385380507618,CFL,0.7387405349094672
1,0.02610535877146137,0.02610535877146137,0.1303884571851914,CFL,0.7648458936809286
1,0.02610535877146137,0.02610535877146137,0.16168718576158905,CFL,0.79095125245239
1,0.024731392520331817,0.024731392520331817,0.19298678606583092,CFL,0.8170566112238513
1,0.024731392520331824,0.024731392520331824,0.11012188803189053,CFL,0.8417880037441832
1,0.024731392520331828,0.024731392520331828,0.10729496020546907,CFL,0.866519396264515
1,0.024731392520331828,0.024731392520331828,0.14258365291388958,CFL,0.8912507887848469
1,0.024731392520331824,0.024731392520331824,0.17731706772448286,CFL,0.9159821813051787
1,0.024731392520331817,0.024731392520331817,0.10689860543295233,CFL,0.9407135738255106
1,0.024731392520331817,0.024731392520331817,0.12246816936576302,CFL,0.9654449663458424
1,0.009823641133825722,0.024731392520331828,0.007268500310308433,final,0.9901763588661743
