accepted,dt,dt_cfl,err,limiter,t
0,0.020561836243230488,0.032793037366235116,3.2281706003159103,char,0.0
1,0.012521381453548648,0.032793037366235116,0.7338900686004861,adapter,0.0
1,0.012493508560972375,0.03279651803880657,0.33176406101347666,adapter,0.012521381453548648
0,0.016242410487268523,0.03279451045426587,1.4921562751078707,adapter,0.02501489001452102
1,0.012792484170669992,0.03279451045426587,0.7588212653509566,adapter,0.02501489001452102
1,0.012622660454148012,0.03278647301398026,0.4714257841554027,adapter,0.03780737418519101
1,0.014596731923007304,0.032772494849798835,0.5314015553567832,adapter,0.050430034639339025
1,0.016218992304472244,0.032749928101621605,0.47110038156621237,adapter,0.06502676656234632
1,0.018759815313145287,0.032717197678737354,0.5354826642639158,adapter,0.08124575886681856
1,0.018507388872730908,0.03267006297075112,0.3916550446416211,char,0.10000557417996385
1,0.014177957512922421,0.0325713771376298,0.14810967217152565,char,0.11851296305269476
1,0.014170670696343151,0.03233011382623604,0.3561218049678084,char,0.13269092056561718
1,0.014207646757658045,0.03208312982675352,0.14325449665483506,char,0.14686159126196033
1,0.014245138710663824,0.03186369275226763,0.12626378726926588,char,0.16106923801961837
1,0.014282578984854941,0.03166864652005813,0.7024419378402356,char,0.1753143767302822
1,0.014319837517836973,0.03149476176277731,0.10799403718040716,adapter,0.18959695571513713
1,0.014356787607318296,0.03133899314652213,0.10357270236062957,char,0.2039167932329741
1,0.014393302174303716,0.031198615764293586,0.26346450358505574,char,0.21827358084029239
1,0.014429254409908897,0.031071277336324317,0.08942175141171724,char,0.2326668830145961
1,0.014464518456296043,0.030954999553200725,0.09241838112861618,char,0.24709613742450498
1,0.0144989700682123,0.030848151378254106,0.1702063534376854,char,0.261560655880801
1,0.014532487247456455,0.030749409082927767,0.07727968722156534,char,0.27605962594901334
1,0.014564950843744697,0.03065771202673154,0.096963462982477,char,0.2905921131964698
1,0.01459624511639007,0.030572219327866707,0.13089766317296814,char,0.30515706404021453
1,0.014626258251643525,0.03049227009906973,0.08867054025872359,char,0.3197533091566046
1,0.014654882832128721,0.03041734841652614,0.12187960679598438,char,0.33437956740824815
1,0.014682016254984564,0.030347053315723554,0.13556145114912724,char,0.3490344502403769
1,0.014707561097102008,0.030281073631245457,0.13982730126657708,char,0.36371646649536143
1,0.014731425426335312,0.030219167260028126,0.31459793792441476,char,0.37842402759246346
1,0.014753523058915584,0.030161144329115045,0.2092931795055276,char,0.3931554530187988
1,0.014773773764121343,0.030106853728210772,0.2075732668441679,char,0.40790897607771437
1,0.014792103418259114,0.030056172488294727,0.29123755836478515,char,0.42268274984183574
1,0.014808444110725927,0.030008997529505095,0.29822003166431243,char,0.43747485326009483
1,0.014822734205816224,0.029965239352825523,0.46411819019204187,char,0.45228329737082074
1,0.014834918364210352,0.029924817304211804,0.5205965262571076,char,0.46710603157663694
1,0.01484494752898415,0.02988765609300912,0.8275330545962776,char,0.4819409499408473
0,0.014230693326070878,0.029853683296663654,4.2708125907029775,adapter,0.49678589746983143
1,0.007894023185168656,0.029853683296663654,0.48822277743083325,adapter,0.49678589746983143
0,0.009022666284665444,0.022296747013882443,7.893844266404712,adapter,0.5046799206550001
1,0.004078319251537868,0.022296747013882443,0.4519457050836528,adapter,0.5046799206550001
1,0.004782940456743628,0.022316586141343513,0.9828063671055332,adapter,0.508758239906538
1,0.004329603871992037,0.02233634539196331,0.2949331589729723,adapter,0.5135411803632817
1,0.005853956243832827,0.022352877385653006,0.231984361973323,adapter,0.5178707842352737
1,0.008574439584163075,0.0223730404419254,0.39713321259232987,adapter,0.5237247404791064
1,0.01049871591775241,0.02239853725920514,0.2126735014090583,adapter,0.5322991800632695
0,0.01582975646415874,0.02242585513459574,1.5595985454135468,adapter,0.5427978959810219
1,0.012285112439475594,0.02242585513459574,0.5069703367931802,adapter,0.5427978959810219
1,0.013866306494773589,0.02245045164351322,0.3470975991190745,adapter,0.5550830084204975
1,0.016970034716345,0.022467370823277665,0.2204439146925537,char,0.5689493149152711
1,0.01487331353635524,0.022472732747251895,0.2933964734389207,char,0.5859193496316161
1,0.014843942225138781,0.022465725116269156,0.20254673779946014,char,0.6007926631679713
1,0.014833155909501846,0.022449291668092113,0.14161430238042338,char,0.61563660539311
1,0.01482026090275787,0.022424572541860997,0.3509513202226762,char,0.6304697613026119
1,0.014805062102344068,0.022392427842823977,0.1686398987803575,char,0.6452900222053698
1,0.014787576123277975,0.022353664463710506,0.10982430288092217,char,0.6600950843077139
1,0.014767826440443107,0.02230920139241865,0.4449122597554244,char,0.6748826604309919
1,0.01474584121603162,0.02226013463913108,0.1936259085740949,char,0.6896504868714349
1,0.014721653181312125,0.022207731126752082,0.11588376271136053,char,0.7043963280874666
1,0.01469529953676948,0.022153382608493123,0.1893877757221953,char,0.7191179812687787
1,0.014666821848808987,0.022098542895440033,0.5505587765080611,char,0.7338132808055482
